"","Genome","Final_Guess","Final_Best_Hit","Final_Best_Hit_Read_Numbers","Final_High_Confidence_Hits","Final_Low_Confidence_Hits","Initial_Guess","Initial_Best_Hit","Initial_Best_Hit_Read_Numbers","Initial_High_Confidence_Hits","Initial_Low_Confidence_Hits","filename","Aligned_Reads","Mapped_Genome"
"618","ti|742013|org|Delftia_sp._Cs1-4",1.64113170900241e-10,2.11370611593819e-06,3,2.11370611593819e-06,0,8.20848768798376e-11,3.588506380581e-07,0.509319581400965,7.0456870531273e-07,0,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"619","ti|519|org|Bordetella_parapertussis",4.83436088705066e-11,7.0456870531273e-07,1,7.0456870531273e-07,0,1.25976529142982e-11,2.41589271846093e-07,0.342889586245335,0,7.0456870531273e-07,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"620","ti|28901|org|Salmonella_enterica",3.55376825681760e-11,4.93198093718911e-06,7,4.93198093718911e-06,0,0.00110854015370628,0.0012131403199362,1721.81976120801,1.47959428115673e-05,0.0175071231896107,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"621","ti|77133|org|uncultured_bacterium",1.71373413033861e-11,4.22741223187638e-06,6,4.22741223187638e-06,0,1.42510660623519e-05,2.95598155003849e-05,41.9544826182203,0,0.000381171669574187,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"622","ti|61648|org|Kluyvera_intermedia",6.91826950432492e-12,7.0456870531273e-07,1,7.0456870531273e-07,0,6.16483589829823e-08,8.71972456830682e-07,1.23759748375944,7.0456870531273e-07,0,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"623","ti|665029|org|Erwinia_amylovora_CFBP1430",3.75424983811205e-12,1.40913741062546e-06,2,1.40913741062546e-06,0,4.2560087442652e-06,9.88990815637327e-06,14.0368257656058,0,0.000221234573468197,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"624","ti|59246|org|Salmonella_enterica_VI_1,6,14,25:a:e,n,x",2.27664027715347e-12,7.0456870531273e-07,1,7.0456870531273e-07,0,1.33442333098139e-05,2.73388710081039e-05,38.8022783327699,7.0456870531273e-07,0.000764457045264312,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"625","ti|35703|org|Citrobacter_amalonaticus",1.97569868588214e-13,7.0456870531273e-07,1,7.0456870531273e-07,0,1.36718857204571e-06,3.76630214772648e-06,5.34554276868538,7.0456870531273e-07,1.90233550434437e-05,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"626","ti|546|org|Citrobacter_freundii",1.16203944581592e-14,7.0456870531273e-07,1,7.0456870531273e-07,0,4.64151912098047e-06,1.85387053399636e-05,26.3121327986531,2.81827482125092e-06,0.000177551313738808,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"627","ti|1006551|org|Klebsiella_oxytoca_KCTC_1686",7.450730830125e-15,7.0456870531273e-07,1,7.0456870531273e-07,0,2.14851710769475e-06,2.28697732148389e-05,32.4592520820066,4.93198093718911e-06,0.000178960451149433,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"628","ti|1072459|org|Escherichia_coli_O7:K1_str._CE10",7.10030138258833e-17,2.81827482125092e-06,4,2.81827482125092e-06,0,8.18609507908268e-06,2.24811430893365e-05,31.90766623584,0,0.000374830551226372,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"629","ti|28141|org|Cronobacter_sakazakii",2.30649853472015e-17,7.0456870531273e-07,1,7.0456870531273e-07,0,4.37941953443358e-07,4.16398957831646e-06,5.90998372042118,0,4.22741223187638e-06,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"630","ti|290338|org|Citrobacter_koseri_ATCC_BAA-895",9.77931360815638e-18,1.40913741062546e-06,2,1.40913741062546e-06,0,1.5954486381117e-05,0.000138115473885567,196.028397009577,7.96162637003385e-05,0.00108714951229754,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"631","ti|1163399|org|Stenotrophomonas_maltophilia_D457",6.81902937842691e-18,3.52284352656365e-06,5,3.52284352656365e-06,0,2.40448432780502e-13,1.44596046510265e-06,2.05226325580391,0,1.40913741062546e-06,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"632","ti|234621|org|Rhodococcus_erythropolis_PR4",1.05336018952646e-19,7.0456870531273e-07,1,7.0456870531273e-07,0,1.05336018952646e-19,7.0456870531273e-07,1,7.0456870531273e-07,0,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"633","ti|391008|org|Stenotrophomonas_maltophilia_R551-3",2.69255014629933e-21,1.40913741062546e-06,2,1.40913741062546e-06,0,2.08895100760369e-15,1.44852587852311e-06,2.05590436759488,1.40913741062546e-06,0,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"634","ti|232721|org|Acidovorax_sp._JS42",7.69140433166771e-23,7.0456870531273e-07,1,7.0456870531273e-07,0,1.25911860704328e-11,2.41045975799899e-07,0.342118481820603,0,7.0456870531273e-07,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"635","ti|590161|org|Origami_vector_p7704",6.88257099748169e-23,7.0456870531273e-07,1,7.0456870531273e-07,0,2.07964615838634e-06,8.68113008572111e-07,1.23211973797047,0,9.86396187437822e-06,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"636","ti|398578|org|Delftia_acidovorans_SPH-1",1.69591445718554e-27,1.40913741062546e-06,2,1.40913741062546e-06,0,8.20565866884791e-11,2.00154673552756e-06,2.84081129410815,2.11370611593819e-06,7.0456870531273e-07,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"637","ti|9606|org|Homo_sapiens",2.74669606680659e-33,7.0456870531273e-07,1,7.0456870531273e-07,0,9.6061273321319e-11,1.10931657907512e-06,1.57446189521395,7.0456870531273e-07,7.0456870531273e-07,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"638","ti|441620|org|Methylobacterium_populi_BJ001",7.70747482284286e-41,7.0456870531273e-07,1,7.0456870531273e-07,0,4.03338650772805e-19,7.05450518460806e-07,1.00125156445557,7.0456870531273e-07,0,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"639","ti|661410|org|Methylobacterium_extorquens_DM4",5.35541950903972e-42,7.0456870531273e-07,1,7.0456870531273e-07,0,4.03340036791841e-19,7.06565416211854e-07,1.00283394775281,7.0456870531273e-07,0,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"640","ti|64518|org|Mortierella_alpina",3.72113030234002e-43,7.0456870531273e-07,1,7.0456870531273e-07,0,3.72113030234002e-43,7.0456870531273e-07,1,7.0456870531273e-07,0,"../../bioinf/genome_purity/SRR1555304/SRR1555304-sam-report.tsv","1419308","28149"
"641","ti|216597|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._SL1344",0.958606603677041,0.954703170802297,1180943,0.954702362377867,8.08424429292774e-07,0.0890349359179937,0.0905511112260935,112009.370257786,0.0165993788066685,0.897416598893752,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"642","ti|99287|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2",0.0370336646359921,0.0373354654180282,46183,0.0373338485691696,1.61684885858555e-06,0.0808010970591266,0.0902888013916639,111684.899812652,0.00810768860137723,0.949984397408515,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"643","ti|1081093|org|Salmonella_enterica_subsp._enterica_serovar_Gallinarum/pullorum",0.0023037858900355,0.00454334529262539,5620,0.00453526104833246,8.08424429292774e-06,0.0215427381441726,0.0169681460771266,20989.1555256076,0.0032215713507317,0.252483884059002,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"644","ti|718274|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str.",0.000684964628801429,0.000508498966025155,629,0.000506882117166569,1.61684885858555e-06,0.0734916134455945,0.0813363284420511,100610.923538278,0.000252228421939346,0.944483069167177,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"645","ti|439851|org|Salmonella_enterica_subsp._enterica_serovar_Dublin_str._CT_02021853",0.000589408116126,0.000868247837060439,1074,0.000865014139343268,3.2336977171711e-06,0.023411474429293,0.0190693521883626,23588.2928538476,0.00251500839952982,0.287306766350788,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"646","ti|1171376|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288",0.000234781368734308,0.000151983792707042,188,0.000149558519419163,2.42527328787832e-06,0.0730562868854661,0.0812292389643531,100478.456638692,7.59918963535208e-05,0.94444588164343,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"647","ti|605|org|Salmonella_enterica_subsp._enterica_serovar_Pullorum",0.000230346043470215,0.000253036846368638,313,0.000253036846368638,0,0.000812725364198839,0.00089032505514387,1101.30894476153,0.000172194403439361,0.0090511199103619,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"648","ti|90371|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium",9.9706997494489e-05,0.000257887392944395,319,0.000257887392944395,0,0.0144449766433893,0.0162429441564664,20092.0996050009,0.000364599417611041,0.201052730291825,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"649","ti|990282|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._UK-1",5.19235094077747e-05,5.09307390454448e-05,63,5.09307390454448e-05,0,0.0700751272759582,0.074549787695789,92216.1490852109,9.05435360807907e-05,0.919020124917743,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"650","ti|568708|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._D23580",4.3631484890721e-05,3.47622504595893e-05,43,3.47622504595893e-05,0,0.0659065571330975,0.0700269872863232,86621.5625715123,3.2336977171711e-05,0.879765459904574,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"651","ti|454169|org|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476",2.5308521630434e-05,7.43750474949352e-05,92,7.27581986363497e-05,1.61684885858555e-06,0.0270959853942829,0.024560873247021,30381.1616238606,4.04212214646387e-05,0.390840874585885,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"652","ti|1016998|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7",2.1900090061439e-05,5.49728611919086e-05,68,5.41644367626159e-05,8.08424429292774e-07,0.0204391896867746,0.017512953765116,21663.0684706506,0.000100244629232304,0.295692552955842,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"653","ti|909946|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._ST4/74",2.15553461382403e-05,2.34443084494905e-05,29,2.34443084494905e-05,0,0.068811158223589,0.0733043569669034,90675.5836547784,7.5183471924228e-05,0.914526901939734,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"654","ti|439843|org|Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str.",1.61851724569363e-05,6.95245009191786e-05,86,6.95245009191786e-05,0,0.0104002881543759,0.0082749240795654,10235.8659383963,8.32677162171557e-05,0.16239953305405,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"655","ti|585397|org|Escherichia_coli_ED1a",5.7721486499488e-06,0.000199680834035315,247,0.000199680834035315,0,0.000103205691871707,0.000111379008451619,137.772937600432,8.08424429292774e-07,0.0014430376062876,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"656","ti|1267753|org|Salmonella_enterica_subsp._enterica_serovar_Javiana_str.",4.08125069572364e-06,7.43750474949352e-05,92,7.35666230656424e-05,8.08424429292774e-07,0.00997255002381722,0.00799040244493033,9883.92007391526,9.05435360807907e-05,0.156865867835541,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"657","ti|41514|org|Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:-",4.07413697468289e-06,0.000198872409606022,246,0.000198872409606022,0,0.000537821503375014,0.000887785791731034,1098.1679419407,0.000187554467595924,0.016051267043608,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"658","ti|295319|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC",3.86840708186974e-06,4.85054657575665e-05,60,4.85054657575665e-05,0,0.0108037211425854,0.00842747396175994,10424.566176374,2.18274595909049e-05,0.171690755019911,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"659","ti|1008297|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._798",2.62079120596465e-06,5.65897100504942e-06,7,4.85054657575664e-06,8.08424429292774e-07,0.0681570114497813,0.0726746421353282,89896.6427807054,1.61684885858555e-06,0.909257591509603,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"660","ti|220341|org|Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18",2.54026769156941e-06,2.91032794545399e-05,36,2.82948550252471e-05,8.08424429292774e-07,0.00999357156666823,0.0075853043118294,9382.82421582086,1.94021863030266e-05,0.163432699474686,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"661","ti|321314|org|Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str.",2.21727378684693e-06,2.5061157308076e-05,31,2.34443084494905e-05,1.61684885858555e-06,0.0164646008035391,0.013659958252111,16897.0131989468,1.85937618737338e-05,0.247740049507912,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"662","ti|149539|org|Salmonella_enterica_subsp._enterica_serovar_Enteritidis",2.17722377615641e-06,3.79959481767604e-05,47,3.79959481767604e-05,0,0.00096363226041645,0.000974750332069018,1205.74081726074,7.84171696413991e-05,0.0137133035940933,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"663","ti|32630|org|synthetic_construct",1.67222816377778e-06,1.85937618737338e-05,23,1.85937618737338e-05,0,0.000145078108697405,0.000140354217082015,173.614517320808,4.04212214646387e-06,0.00124093149896441,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"664","ti|476213|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_C_strain",1.57508178536609e-06,4.85054657575664e-06,6,4.85054657575664e-06,0,0.0172509361839589,0.0144870836276416,17920.1457832184,1.21263664393916e-05,0.260800146163137,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"665","ti|936157|org|Salmonella_enterica_subsp._enterica_serovar_Weltevreden_str.",1.56375782898067e-06,2.74864305959543e-05,34,2.74864305959543e-05,0,0.0151166927074611,0.012106684982505,14975.6545495491,5.09307390454448e-05,0.222659490013533,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"666","ti|1160717|org|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._B182",1.44698747833873e-06,1.29347908686844e-05,16,1.29347908686844e-05,0,0.0260979932909209,0.0238794377024102,29538.2435725011,9.70109315151329e-06,0.384256257609295,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"667","ti|423368|org|Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254",5.81075061491645e-07,9.70109315151329e-06,12,9.70109315151329e-06,0,0.0214158162869452,0.0186036814205828,23012.270221544,2.74864305959543e-05,0.31271554616346,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"668","ti|10847|org|Enterobacteria_phage_phiX174",5.19941317114157e-07,8.08424429292774e-07,1,8.08424429292774e-07,0,5.09343411361601e-07,8.08424429292774e-07,1,8.08424429292774e-07,0,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"669","ti|454166|org|Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483",4.94375346275213e-07,1.69769130151483e-05,21,1.69769130151483e-05,0,0.0140648668978529,0.0113727610416811,14067.8097167724,2.74864305959543e-05,0.211972927482712,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"670","ti|57045|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B",4.94331935640793e-07,5.65897100504942e-06,7,5.65897100504942e-06,0,9.45128895893454e-05,0.000123478687212824,152.739925636396,1.61684885858555e-06,0.00273166614658028,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"671","ti|218493|org|Salmonella_bongori_NCTC_12419",2.03441252405982e-07,0.000123688937681794,153,0.000123688937681794,0,0.000129069898499435,0.000449443249163751,555.949613691082,0.000181087072161581,0.00638978668913009,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"672","ti|28901|org|Salmonella_enterica",1.27406242156543e-07,1.05095175808061e-05,13,9.70109315151329e-06,8.08424429292774e-07,0.00108090804304894,0.00115731386605719,1431.56716215223,1.37432152979772e-05,0.0164627550781181,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"673","ti|693444|org|Enterobacteriaceae_bacterium_strain_FGI_57",9.30495408642095e-08,3.71875237474676e-05,46,3.63790993181748e-05,8.08424429292774e-07,3.55317101089134e-06,4.46732690079138e-05,55.2596722577952,2.5061157308076e-05,0.000274864305959543,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"674","ti|550538|org|Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287/91",2.69286925489243e-08,4.04212214646387e-06,5,4.04212214646387e-06,0,0.0161126995725153,0.0130835733721061,16184.0400883876,1.13179420100988e-05,0.250318115012927,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"675","ti|1125630|org|Klebsiella_pneumoniae_subsp._pneumoniae_HS11286",1.33542447413745e-08,2.26358840201977e-05,28,2.26358840201977e-05,0,6.47500003303174e-06,1.68386938458901e-05,20.8290264813261,1.61684885858555e-06,0.000234443084494905,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"676","ti|637910|org|Citrobacter_rodentium_ICC168",1.26648288476332e-08,2.74864305959543e-05,34,2.58695817373688e-05,1.61684885858555e-06,1.86779813735184e-05,0.000111195622948549,137.546094501159,5.49728611919086e-05,0.000919987000535177,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"677","ti|153591|org|Cloning_vector_HO-hisG-URA3-hisG-poly-HO",1.25659127605549e-08,8.08424429292774e-07,1,8.08424429292774e-07,0,6.08119894008509e-06,9.62908917598441e-06,11.9109329543741,0,0.000190788165313095,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"678","ti|290338|org|Citrobacter_koseri_ATCC_BAA-895",9.12986215902715e-09,2.58695817373688e-05,32,2.58695817373688e-05,0,1.58603064648523e-05,0.000187589517570223,232.043355906909,0.000121263664393916,0.00111562571242403,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"679","ti|59208|org|Salmonella_enterica_subsp._VII",9.00759832319657e-09,1.61684885858555e-06,2,1.61684885858555e-06,0,6.14172558118223e-07,3.23366894296306e-06,3.99996440705279,1.61684885858555e-06,2.74864305959543e-05,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"680","ti|42897|org|Shigella_flexneri_2a",4.86877932738596e-09,1.61684885858555e-06,2,1.61684885858555e-06,0,1.81757141704355e-08,8.38171648552465e-07,1.03679653679654,8.08424429292774e-07,1.61684885858555e-06,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"681","ti|536056|org|Escherichia_coli_DH1",4.64302128837825e-09,3.2336977171711e-05,40,3.2336977171711e-05,0,1.02812013534741e-05,1.99881444270285e-05,24.7248149644792,8.08424429292774e-07,0.000341155109161551,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"682","ti|0|org|Unknown.",4.58908864918009e-09,8.08424429292774e-07,1,8.08424429292774e-07,0,1.82578045129298e-05,1.55546259883995e-05,19.2406679273745,2.42527328787832e-06,0.000267588486095908,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"683","ti|440524|org|Salmonella_enterica_subsp._enterica_serovar_4,[5],12:i:-",4.32485081791747e-09,8.08424429292774e-07,1,8.08424429292774e-07,0,0.000231744658011969,0.000223351397697937,276.279871816008,8.08424429292774e-07,0.0027631946993227,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"684","ti|858318|org|Salmonella_enterica_subsp._enterica_serovar_Montevideo_str.",2.63677880967211e-09,8.08424429292774e-07,1,8.08424429292774e-07,0,1.44883666014288e-05,1.51006819902071e-05,18.6791510041545,0,0.000319327649570646,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"685","ti|260677|org|Salmonella_enterica_subsp._enterica_serovar_Urbana",2.37454307622478e-09,8.08424429292774e-07,1,8.08424429292774e-07,0,3.01012327570519e-06,5.90663176438259e-06,7.3063499201154,1.61684885858555e-06,9.45856582272546e-05,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"686","ti|77133|org|uncultured_bacterium",1.58298475668362e-09,1.69769130151483e-05,21,1.69769130151483e-05,0,1.56289233990076e-05,3.04620327346269e-05,37.6807424798824,5.65897100504942e-06,0.000380767906196897,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"687","ti|59204|org|Salmonella_enterica_subsp._diarizonae",1.03279870780635e-09,1.61684885858555e-06,2,1.61684885858555e-06,0,1.11027119540967e-05,2.14217620874897e-05,26.4981627364105,2.42527328787832e-06,0.000407445912363558,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"688","ti|108619|org|Salmonella_enterica_subsp._enterica_serovar_Newport",7.01884326736188e-10,8.08424429292774e-07,1,8.08424429292774e-07,0,4.88225415256498e-05,6.03467892678958e-05,74.6474093078662,4.04212214646387e-06,0.00121829561494421,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"689","ti|405955|org|Escherichia_coli_APEC_O1",2.30278276135531e-10,8.08424429292774e-07,1,8.08424429292774e-07,0,1.06738889838075e-05,2.44007312516281e-05,30.1830701392514,8.08424429292774e-07,0.000438974465105976,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"690","ti|1006551|org|Klebsiella_oxytoca_KCTC_1686",1.76612264534756e-10,2.42527328787832e-06,3,2.42527328787832e-06,0,2.56684777758816e-06,2.80343474663748e-05,34.6777589228716,5.65897100504942e-06,0.00017785337444441,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"691","ti|46629|org|Salmonella_enterica_subsp._salamae_serovar_Sofia",1.71078909988967e-10,8.08424429292774e-07,1,8.08424429292774e-07,0,1.17333352021555e-05,2.01522871175724e-05,24.9278552049721,4.85054657575664e-06,0.000327411893863574,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"692","ti|573|org|Klebsiella_pneumoniae",1.51131138564828e-10,6.46739543434219e-06,8,6.46739543434219e-06,0,3.18782277696625e-06,2.04250514922384e-05,25.2652576445601,4.04212214646387e-06,0.000210190351616121,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"693","ti|655817|org|Escherichia_coli_ABU_83972",1.02632957217025e-10,4.04212214646387e-06,5,4.04212214646387e-06,0,7.52291397846946e-06,2.29083029090143e-05,28.336975082575,4.85054657575664e-06,0.000269205334954494,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"694","ti|562|org|Escherichia_coli",6.28213466189361e-11,9.70109315151329e-06,12,9.70109315151329e-06,0,9.49037325406563e-06,7.02971335811908e-05,86.9557265144599,3.96127970353459e-05,0.000425231249807999,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"695","ti|90370|org|Salmonella_enterica_subsp._enterica_serovar_Typhi",1.83124821450698e-11,8.08424429292774e-07,1,8.08424429292774e-07,0,0.000150627188568404,0.000206400985131243,255.312652181734,1.7785337444441e-05,0.00418602169487798,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"696","ti|331111|org|Escherichia_coli_E24377A",1.6057704342366e-11,8.08424429292774e-07,1,8.08424429292774e-07,0,1.23208236432639e-05,3.09934238280988e-05,38.3380594463386,4.04212214646387e-06,0.000508498966025155,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"697","ti|1163399|org|Stenotrophomonas_maltophilia_D457",5.89235763838233e-12,6.46739543434219e-06,8,6.46739543434219e-06,0,4.42921576954438e-12,2.04501705009047e-06,2.52963292051861,8.08424429292774e-07,1.61684885858555e-06,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"698","ti|633149|org|Brevundimonas_subvibrioides_ATCC_15264",5.85116869652034e-14,8.08424429292774e-07,1,8.08424429292774e-07,0,5.8502670522258e-14,8.11395455526488e-07,1.00367508220442,8.08424429292774e-07,0,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"699","ti|571|org|Klebsiella_oxytoca",5.67402156111757e-15,8.08424429292774e-07,1,8.08424429292774e-07,0,7.46433685167481e-07,5.75898294890232e-06,7.1237121742355,1.61684885858555e-06,1.69769130151483e-05,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"700","ti|1123863|org|Pantoea_ananatis_LMG_5342",3.25613384458296e-15,1.61684885858555e-06,2,1.61684885858555e-06,0,3.10948310556939e-06,4.70097664604539e-06,5.81498588576536,0,7.84171696413991e-05,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"701","ti|549|org|Pantoea_agglomerans",4.865821796324e-20,1.61684885858555e-06,2,1.61684885858555e-06,0,1.3599596128986e-06,4.88108375161544e-06,6.03777369257076,0,1.69769130151483e-05,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
"702","ti|1331671|org|Pseudomonas_putida_H8234",8.69297168792992e-21,8.08424429292774e-07,1,8.08424429292774e-07,0,7.32505087525064e-12,5.37776723796364e-08,0.0665215825141284,0,0,"../../bioinf/genome_purity/SRR1555305/SRR1555305-sam-report.tsv","1236974","27236"
